pmcid	score	relevancy
3540645	0.09763813	0
2654879	0.09756617	0
3244475	0.09752426	0
3852083	0.0971807	0
3075199	0.09713068	0
3271241	0.09707165	1
3015319	0.09704866	0
3438418	0.09702665	0
3883260	0.09698186	0
2409368	0.09697079	0
3740777	0.096939	0
3663807	0.096816584	0
1183227	0.09669162	0
3856281	0.096664764	0
2040141	0.096659556	2
3658657	0.09665009	0
3271255	0.09611786	0
2941056	0.095620856	0
1201147	0.095519416	0
3792611	0.09545385	1
1764163	0.095428914	0
3581613	0.09529708	0
2174499	0.09523886	0
3716027	0.094629414	0
2728609	0.09461827	0
3820576	0.09454601	0
3389661	0.094494455	0
3128042	0.09428957	0
3230405	0.094245106	0
3546181	0.09413969	2
2359964	0.094128594	0
3516242	0.09412027	0
2483261	0.094052106	1
2920253	0.09395287	0
3708635	0.09388073	0
3015401	0.093739726	0
2815650	0.09366036	0
3615910	0.09363119	0
2726510	0.09349317	0
3570393	0.093461394	0
3655106	0.0933669	0
3431052	0.09333532	0
2892707	0.09323113	0
2847967	0.09270035	0
3309320	0.0926187	0
1182400	0.09244624	2
3588205	0.09233522	0
3775210	0.09206166	0
3342898	0.09205351	0
1543630	0.09185097	2
3420085	0.09173361	0
2799065	0.09170036	0
3598208	0.091654524	0
3874792	0.09150636	0
3821431	0.09149277	1
3409883	0.091234796	0
3435915	0.09118399	0
3361154	0.09085349	0
3482801	0.090822875	0
2674456	0.09073232	0
2682406	0.090672836	0
3536789	0.09051079	1
3006050	0.0903897	0
3788822	0.09016343	0
2481241	0.090150125	0
3853796	0.08994509	0
3112085	0.08986861	0
3292826	0.08983731	1
549588	0.089793205	0
3214309	0.089706205	0
1764736	0.08945031	0
2600792	0.089274205	0
2174496	0.08921785	0
3369416	0.08916661	0
3757354	0.0889682	0
2984859	0.08891782	0
2972238	0.08886603	0
3295643	0.08866414	0
2670314	0.08861961	0
3852050	0.08857922	0
2074575	0.08848178	0
3788174	0.08841385	0
3098669	0.088410884	0
3480838	0.088213526	0
2827105	0.08807205	0
3005807	0.088033795	0
3015310	0.08802655	0
3318873	0.08798063	0
3786815	0.087964185	0
2232040	0.08790844	0
3015837	0.0878388	0
2276219	0.08777983	0
1664583	0.08772375	0
3342418	0.08744621	0
3528486	0.08740988	0
3170349	0.08739553	0
3651411	0.08737	0
3791579	0.087308995	0
3833047	0.087195426	0
3546191	0.086700164	1
3581290	0.08641685	2
3245898	0.08638653	0
3065337	0.086346254	0
2918849	0.08622311	0
3532020	0.08613471	0
3783719	0.0858777	0
3651073	0.085660666	0
3342066	0.085473746	0
3234016	0.08541197	0
1291398	0.08536388	0
2169216	0.08531836	0
2684091	0.08500554	0
3190550	0.08478224	0
2390549	0.08475631	0
3276823	0.084662914	0
3880727	0.084512964	0
3753740	0.084458075	0
2769310	0.0843936	0
2140187	0.084302045	0
3027127	0.08413796	0
3833494	0.083981685	0
3560387	0.08389642	0
2664725	0.08373369	0
212447	0.08371121	0
2958954	0.08361688	0
1716178	0.08361316	0
3665246	0.083609685	0
3332039	0.08311056	0
2705705	0.08295951	0
1931600	0.08281123	0
3015431	0.08263309	0
1617089	0.082600586	0
3405327	0.08257084	0
3277871	0.08244207	0
2741486	0.08233912	0
3868991	0.08227283	0
3040584	0.08207612	0
3681964	0.081981555	0
3246797	0.08187633	0
3309209	0.081749626	0
2902432	0.08170839	0
3582054	0.08145767	0
3814995	0.08134218	0
3514724	0.081297554	0
3852307	0.08112865	0
3713304	0.081121616	1
2491650	0.08108976	0
3867894	0.08106907	0
3195806	0.08100061	0
1242223	0.08095046	0
1781421	0.080944106	0
3609830	0.08081523	0
3576558	0.080545045	0
3860028	0.080461554	0
1326214	0.080098026	0
1242151	0.080017716	0
3384973	0.0798963	0
3170804	0.079867065	0
3417713	0.079675764	0
3400815	0.07958631	0
3699492	0.07950506	0
2992653	0.07948105	0
3547544	0.07937649	0
3877612	0.079025745	0
3376625	0.078960605	0
3591427	0.078759536	0
3409245	0.07870133	0
3193889	0.07860212	0
3539460	0.07859107	0
2853497	0.0785848	0
3607137	0.07854359	0
2606991	0.07852801	0
2768214	0.07823251	0
3852093	0.07815279	0
2606992	0.07796833	0
3586352	0.07795149	0
2769464	0.07780369	0
1450293	0.07774043	1
2879843	0.077584915	2
3424656	0.07745103	0
3751757	0.07735141	0
1947967	0.07723983	0
2266859	0.07704847	0
3610195	0.07702427	0
419718	0.07700962	0
3414088	0.076984204	0
3046850	0.07690957	0
3743391	0.07675097	0
3647234	0.07668121	0
3535786	0.07663806	0
3051092	0.076620795	1
3214689	0.07648343	0
3503324	0.07637405	0
3624649	0.07635953	0
3323356	0.07635462	0
3833552	0.07625908	0
3790564	0.07625013	0
2890621	0.07622696	0
3191328	0.07620595	0
2857279	0.07620368	0
2294139	0.07614965	0
3358678	0.07614134	0
3528964	0.07611031	0
2667582	0.07585366	1
2923106	0.07577772	0
3147136	0.075739056	0
3409617	0.075564295	0
3042218	0.075488806	0
503388	0.07548636	0
3563473	0.0749008	0
2211561	0.0748759	0
3169773	0.07458075	0
1634746	0.07454534	0
3168381	0.07446933	0
3765877	0.074260086	0
2837245	0.07407384	0
3615384	0.07384574	0
3423414	0.07379573	0
3236011	0.07378481	0
3614649	0.07378306	0
3674474	0.07376854	0
3069357	0.073504895	0
1559688	0.073485106	0
3141718	0.073476925	0
3155071	0.07343555	1
2515091	0.07320242	1
3500470	0.07318035	0
3825938	0.0731738	0
3199689	0.073138356	0
3777329	0.07305539	1
2990396	0.072924875	0
3402108	0.07284486	0
3407696	0.07283727	0
3034675	0.07283308	0
3108531	0.07273148	0
1448191	0.07256116	0
2797382	0.0725285	0
2875455	0.072374	0
3212828	0.07237231	0
3746139	0.07212599	0
3764342	0.072113246	0
3682458	0.071880095	0
1936305	0.071749635	0
2538539	0.07169153	0
2686331	0.07164185	0
3227341	0.07162556	0
3806701	0.07151138	0
3660477	0.07136822	0
3870959	0.07134734	0
3235142	0.071246155	0
3884175	0.07124166	2
3108630	0.07121951	0
3863945	0.07119291	0
3441149	0.07117279	0
3518011	0.07115693	0
3154863	0.07113912	0
2129137	0.070996635	0
3131791	0.07093676	0
3891033	0.07072605	0
3097355	0.07068329	2
3565134	0.07067848	0
3566916	0.07064255	0
1698474	0.070215695	0
3180518	0.07019439	0
425596	0.0699244	0
3015473	0.06981861	0
3793268	0.06964645	0
2531092	0.06951506	0
3185253	0.06940377	0
3354496	0.06936654	0
2531110	0.06936286	0
3626944	0.069216155	0
2769470	0.06904918	0
2211497	0.06894202	0
1251637	0.06878064	0
3604224	0.06877421	0
270052	0.068583325	0
3813311	0.068551056	0
1459185	0.06849588	1
2852741	0.068392925	0
2995091	0.06807688	0
60006	0.068021365	0
3548135	0.06786663	0
3329083	0.067767575	0
3278106	0.067757756	0
3016303	0.06744641	0
2194660	0.067436256	0
3671744	0.066651054	0
3641964	0.06663781	0
2826729	0.06645924	2
3773964	0.0664245	0
3674472	0.066373594	0
3669469	0.06627048	0
3639794	0.06602512	0
3825939	0.0659509	0
2767134	0.065885365	0
1332000	0.06586036	0
3851185	0.06570545	0
3851541	0.0655416	0
2813111	0.06547165	0
3661872	0.06539107	0
3858865	0.06536318	0
2894641	0.06535951	0
3169762	0.06535466	0
3572643	0.065345615	0
3120126	0.06515724	0
3522322	0.06514225	1
3523455	0.065040395	0
3788287	0.06487639	0
2391256	0.0646687	0
3573790	0.064631045	0
3442737	0.06460574	0
3224721	0.06460572	0
3816183	0.06459407	0
3603642	0.064544305	0
3138115	0.06452217	0
3743061	0.06427946	0
2837218	0.06427942	0
3660487	0.064133465	0
3679720	0.063833825	0
3082166	0.06379701	0
3590563	0.06350417	0
3812874	0.06344544	0
3295988	0.0632784	0
3851494	0.06311609	0
3088380	0.06285674	0
2822257	0.06281237	0
3656421	0.0625554	0
3435508	0.062548466	0
2905920	0.062412128	0
3238463	0.06233709	0
1183200	0.062284116	0
3508559	0.062161203	0
2361301	0.06199336	0
2222163	0.061907273	0
3669509	0.06178875	0
2266722	0.06175575	0
2783124	0.061710477	0
1373687	0.061477836	0
2715460	0.06142628	0
3852134	0.061352216	0
3229067	0.0610915	0
2886216	0.061015896	0
2131114	0.060915653	0
3184010	0.06074003	0
3010678	0.060721632	0
3482800	0.060417093	0
3193822	0.060329057	0
2702897	0.06024021	0
3088907	0.060238462	0
3549351	0.060016785	2
3517768	0.05982792	0
2665694	0.05965895	0
2829571	0.05963761	0
3083358	0.05953703	0
3083531	0.05953639	0
3717463	0.059462857	0
3192514	0.059456512	0
2831032	0.059403762	0
2246306	0.05929871	0
3276801	0.059297603	0
2769444	0.059291616	0
1474397	0.059123952	0
2211476	0.058495406	0
2366049	0.058448967	0
3350289	0.058293436	0
3839799	0.058166895	0
3636107	0.058111154	0
3591023	0.058080826	0
3492032	0.058037113	0
2710493	0.057974458	0
3234026	0.05796436	0
1469683	0.05783749	0
2829594	0.057795167	0
3420405	0.05779285	0
2783065	0.05752826	0
3342800	0.057435323	0
3031238	0.057343032	0
3789014	0.0573306	0
3671388	0.057283185	0
3816181	0.057218704	0
3539657	0.057016518	0
3459714	0.05691151	0
3299175	0.056909412	0
2855180	0.05670514	0
416457	0.056517843	0
1266380	0.05649654	1
3429992	0.056460947	0
3516942	0.056395058	0
2669867	0.05623129	0
2553052	0.05621187	1
3671015	0.05608792	0
2225999	0.055816624	0
2691805	0.055719666	0
3669507	0.05569156	0
3023873	0.055668477	0
3714424	0.055641834	0
3277097	0.055631496	0
3098989	0.055541605	0
2850087	0.055375736	0
2583979	0.055133007	0
2687866	0.055060267	0
2694313	0.054960463	0
3160575	0.05491795	0
3560635	0.05487545	0
3517754	0.054752782	0
3537696	0.054715388	0
2713885	0.05463459	1
3702362	0.054631747	0
3299959	0.054520395	0
3880487	0.054419823	0
3499903	0.05441045	0
3445826	0.054409154	0
2949773	0.054369938	0
2232037	0.054225717	0
3837720	0.054223675	0
3873078	0.054156937	0
3790246	0.053777095	0
3890522	0.053647093	0
3405058	0.053440057	0
3266267	0.053381182	0
1805747	0.05312399	0
3261719	0.052986372	0
3040583	0.052896615	0
2322927	0.052707106	0
3502146	0.05243142	0
1936270	0.052304298	0
3859855	0.05214603	0
3485626	0.05212899	0
3166818	0.051931556	0
3479249	0.05179858	2
3812876	0.051606756	0
3816175	0.05140909	0
3563557	0.05139573	0
3423042	0.05123275	0
2900129	0.05120626	0
3062129	0.050854664	0
3713288	0.050644774	0
2615034	0.05061693	0
3177918	0.050608095	0
2798987	0.05038034	0
3031932	0.050329924	0
1314921	0.050268427	0
3001179	0.05010596	0
3517523	0.050085794	0
2584072	0.050033655	0
1448174	0.049913704	0
3269978	0.049901135	0
3502788	0.049899556	0
3800610	0.049871933	0
3369467	0.049781673	0
2377139	0.04976919	0
3429819	0.04961425	0
3354269	0.049586035	0
3324911	0.049502086	0
2099277	0.049443416	0
2254469	0.049397405	1
1277009	0.049290273	0
387277	0.049201436	0
2631888	0.049141396	0
3401825	0.04913505	0
2725276	0.04909802	0
3113224	0.048778787	0
3538663	0.048680242	0
3025929	0.048571747	0
3595144	0.04836924	0
3400875	0.048289374	0
3529578	0.04827322	0
2612686	0.048209086	1
3658262	0.048113268	0
2289823	0.04809648	0
3625595	0.047724787	0
3642077	0.047550827	0
3362129	0.047458965	0
3468391	0.047302794	0
3255350	0.04725922	0
3806682	0.04721939	0
3480649	0.047125585	0
3814073	0.047016513	0
2811848	0.046913132	0
3509508	0.046845015	0
3289771	0.04683738	0
2678121	0.046806388	0
3271242	0.046729814	0
3091294	0.04640756	0
3354790	0.04635403	0
3705694	0.046344064	0
2946722	0.04624501	0
3253728	0.0460964	0
3034909	0.045991108	0
1637097	0.0459661	0
3504423	0.045937464	0
3552963	0.045869324	0
2396178	0.045783244	0
1950520	0.04577773	1
3610358	0.045765586	0
3042229	0.04564567	0
3877987	0.04544746	0
3796648	0.04514768	0
1386666	0.045058206	0
3766290	0.045008928	0
2453042	0.04487965	0
2848133	0.044849183	0
3400325	0.04482312	0
1184093	0.04449794	0
2820689	0.04449544	2
2756345	0.044463046	0
3392734	0.044195183	0
1475136	0.04409985	0
3760199	0.043999016	0
3606353	0.04371894	0
2211470	0.04357383	0
3088754	0.04345159	0
3857284	0.04319337	0
3844107	0.042748127	0
3230420	0.042625424	0
3189859	0.04254905	0
3816182	0.042363007	0
2556687	0.042338498	0
2911937	0.042275578	0
2516590	0.04226646	0
2654882	0.04212494	0
2503662	0.042103358	0
3886056	0.04172293	0
3738223	0.041418925	0
2651849	0.04112917	0
552311	0.041100934	0
3474946	0.040800143	0
3400823	0.04073363	2
3343231	0.04068151	2
3717171	0.04045413	0
3224456	0.040375695	0
2951033	0.04036884	0
3166566	0.040351644	2
3734750	0.040278874	0
3820193	0.040221415	0
3619629	0.040186796	0
2839393	0.04002239	0
1936261	0.040017396	0
2064275	0.03978609	0
3032904	0.039440915	0
2822333	0.039166544	0
2211477	0.039079312	0
3767002	0.039038092	0
3585753	0.038585342	0
1779609	0.038500365	0
3481425	0.038465712	0
2836326	0.038408197	0
3118379	0.03827093	0
3215178	0.03811427	0
2762362	0.03803322	0
1190202	0.03792539	0
2359661	0.037681352	0
3539552	0.037156645	0
2001893	0.037114024	0
3810203	0.037047878	0
3583172	0.036989227	0
3303139	0.036921177	0
3437024	0.03684222	0
2596468	0.0367242	0
3851267	0.03664955	0
3140878	0.036592256	0
3644649	0.036532458	0
3575421	0.03652243	0
3113988	0.03644819	0
2483574	0.03640774	0
3556636	0.036347307	0
2846329	0.03634119	0
3777451	0.036314745	0
2847561	0.036304068	0
2211490	0.036297083	0
3155116	0.036217187	0
3527260	0.036214557	0
3831725	0.03609838	0
3129585	0.036071282	0
3015311	0.035863236	0
3678057	0.035642132	1
1590052	0.035606373	0
1621066	0.035428498	0
3025844	0.03539659	0
3589657	0.035341177	0
2827094	0.03533651	0
2538493	0.035278987	0
3019041	0.03519799	0
1914238	0.03515809	1
2690073	0.034969036	0
3711051	0.034951467	0
2360120	0.03493515	0
1538622	0.034817066	0
3662168	0.034791503	0
3792009	0.034742896	0
3452147	0.034352355	0
3682809	0.03406345	0
3539461	0.034047604	0
3389873	0.033900112	0
3349509	0.03382868	0
3663318	0.033767138	0
3875983	0.033705838	0
3605285	0.033703778	0
3083057	0.033600442	0
3747627	0.033499595	0
3776440	0.033489563	0
3154135	0.03344457	0
3254142	0.033401605	0
3517777	0.033339668	0
2687616	0.03322813	0
3572006	0.032989386	0
3521953	0.032989047	0
3407019	0.032765497	0
2890519	0.03273776	0
3430630	0.032690458	0
2877232	0.03268797	0
1568469	0.032593895	0
2841609	0.032325007	0
3073896	0.032247096	0
3235492	0.032198783	0
3371427	0.03206189	0
2596111	0.031967912	0
3146180	0.031965498	0
2141630	0.031951673	0
3385196	0.031772967	0
3393121	0.03161573	0
3636517	0.031568915	0
1533902	0.03149496	0
3889692	0.031335186	0
3184082	0.031040126	0
3874909	0.031034142	0
3401564	0.031018283	0
3175036	0.030949028	0
3030793	0.030815896	0
2922332	0.030753458	0
2903590	0.030712418	0
2172248	0.030518418	0
1762065	0.030507257	0
2386750	0.030489493	0
1190204	0.030479338	0
2631841	0.030463768	0
3371672	0.030322855	0
2959098	0.030235281	0
3892036	0.029983802	0
3709662	0.029950827	0
3363301	0.029869916	0
2751761	0.029813515	0
3052447	0.029763188	0
1852413	0.029575245	0
2211506	0.029501501	0
3480642	0.029479166	0
3730396	0.0294402	0
3529191	0.029335493	0
3714421	0.02933113	0
3020306	0.029301224	0
3498623	0.02926514	0
3878682	0.029141814	0
3296595	0.029089494	0
3539883	0.029024879	0
3598414	0.028863722	0
2915810	0.028528694	0
3813797	0.02839976	0
2374297	0.028300246	0
3671552	0.028244046	0
3668317	0.028197028	0
3413585	0.028098652	0
3218821	0.027947105	0
3131779	0.027779058	0
2840665	0.027645508	0
2169650	0.027622519	0
517726	0.027475297	0
3474342	0.02743756	0
3699767	0.027341781	0
3629194	0.027333044	0
3284186	0.026923995	0
3038415	0.026881518	0
3005641	0.026877847	0
3512307	0.026547272	0
2854450	0.026464095	0
3517743	0.026392043	0
3680016	0.026382798	0
3220081	0.026352521	0
3781073	0.026298832	0
3384834	0.026116254	0
2211558	0.026086817	0
3354812	0.026026698	0
1112598	0.025986772	0
2958889	0.02597061	0
1976312	0.025941653	2
3750907	0.025924217	0
3618254	0.025832957	0
3751043	0.02576294	0
3492402	0.025721472	0
2814827	0.02566529	0
3014081	0.025659053	0
3354793	0.025591083	0
3875968	0.025559593	0
2395286	0.025450345	0
2777858	0.025440317	0
3392843	0.025220597	0
3179882	0.025062617	0
2098752	0.025052194	0
3876012	0.02499884	0
2211534	0.02499398	0
3570899	0.024818504	0
1569142	0.024808334	0
2862663	0.02480058	0
2994175	0.024695883	0
3748329	0.024682565	0
3350251	0.024640445	0
3128590	0.024634695	0
2658886	0.024595272	0
2769162	0.024586657	0
3614056	0.024538364	0
2211471	0.024415884	0
1266310	0.024405446	0
3649173	0.024293782	0
3153734	0.024236253	0
2867809	0.024202356	0
3613894	0.024194675	0
1559608	0.024052557	0
3334368	0.024045825	0
3875973	0.023979254	0
2769335	0.023964385	0
3533722	0.023882737	0
3489845	0.02387744	1
3878666	0.023661055	0
2749198	0.02358356	0
3636823	0.023541909	0
3698942	0.023484997	0
3467913	0.023474135	0
3452064	0.02346894	0
3452169	0.023411438	0
3560758	0.02332199	0
3348105	0.023273183	0
3378452	0.023108326	0
3087321	0.023084765	0
3420494	0.022891203	0
1201178	0.022819154	0
3797055	0.022749595	0
3333938	0.02252772	0
2133021	0.022523781	0
3332613	0.022521378	0
3697045	0.022485545	0
1318461	0.02242113	0
3746147	0.022401022	0
3510189	0.022387214	0
3354807	0.022377862	0
3723742	0.022027634	0
3499214	0.021944867	0
3560986	0.021908844	0
3380241	0.021763213	0
3828452	0.021576582	0
3627928	0.021529038	0
3335552	0.021444406	0
3015243	0.021435298	0
3732609	0.021423021	0
3514609	0.021415204	0
2690065	0.021403763	0
3220108	0.021395486	0
2211472	0.021382146	0
3011309	0.021380665	0
2248560	0.021206575	0
2211496	0.021205014	0
3136412	0.021153053	0
1750931	0.021103803	0
3878504	0.02106985	0
1914254	0.021001138	1
3437688	0.020921167	0
3666546	0.02082828	0
2797093	0.020756887	0
3631314	0.020707287	0
522810	0.020692779	0
3322097	0.020669749	0
1456992	0.02054725	0
2213664	0.020349223	0
3876009	0.020346522	0
2211474	0.02032814	0
2516439	0.020241523	0
2211494	0.0201875	0
3488508	0.02016208	0
3840587	0.020043286	0
2810826	0.019855343	0
3512381	0.019793382	0
3141668	0.019611394	0
3672508	0.019468287	0
3820575	0.019439574	0
3023029	0.019439247	0
3220046	0.019405812	0
3303807	0.019338444	0
1519330	0.019280858	0
3760945	0.01927721	0
2366153	0.01924256	0
3778234	0.019220108	0
3015403	0.019218436	0
2667583	0.01904114	0
2729956	0.019025687	0
3451760	0.018749146	0
3435269	0.018674664	0
3103189	0.018632486	0
3527185	0.01862567	0
3542452	0.01856287	0
3195680	0.018516665	0
2211488	0.018511541	0
2716350	0.01847107	0
2716306	0.018455554	0
2778440	0.018435353	0
3760944	0.018401118	0
2640083	0.018331312	0
2844044	0.01825179	0
2837158	0.018154852	0
3080583	0.018139146	0
3852477	0.018105144	0
2289222	0.01781928	0
2395287	0.017634373	0
3417098	0.01761663	0
3717071	0.017555885	0
3093803	0.017548157	0
3876111	0.017423773	0
3012218	0.017245594	0
2448580	0.017066058	0
3824937	0.01668399	0
3891380	0.01666421	0
2448207	0.01640449	0
2596526	0.016256073	0
3015322	0.016002469	0
2548046	0.015986979	0
3874910	0.015957993	0
3542884	0.015758973	0
3249280	0.015715651	0
3012798	0.015703235	0
2715465	0.015694177	0
3018259	0.015652424	0
2211473	0.015579155	0
3015689	0.015493321	0
3359777	0.0154662775	0
3141867	0.0152995605	0
1471788	0.015252148	0
3590347	0.015057589	0
2595823	0.0147675155	0
2595874	0.014681413	0
3108275	0.014676297	0
2903549	0.014672231	0
3756159	0.014499332	0
3708404	0.014498725	0
2684419	0.013985	0
3016726	0.013730032	0
2719058	0.0136684915	0
3674681	0.013574154	0
3094401	0.012892881	0
2546433	0.0123774065	0
1566591	0.012294584	0
3354200	0.012098374	0
2010904	0.011084283	0
1036275	0.010771552	0
1036506	0.010747942	0
1519647	0.0089357095	0
2150132	0.008689698	0
1036566	0.008648834	0
1241564	0.008580012	0
1474420	0.008375545	0
2135836	0.008311142	0
2147358	0.0075614178	0
2556935	0.0075456025	0
2479310	0.0072384574	0
2531045	0.0072384574	0
2576953	0.0072165	0
